Nro|10775|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0011|Description||QuantityOnRent|22|QuantityInTransit|0|QuantityReserved|0
Nro|10776|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0028|Description||QuantityOnRent|1138|QuantityInTransit|0|QuantityReserved|0
Nro|10777|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0726|Description||QuantityOnRent|54|QuantityInTransit|0|QuantityReserved|0
Nro|10778|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0003|Description||QuantityOnRent|38|QuantityInTransit|0|QuantityReserved|0
Nro|10779|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0036|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10780|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAN-1042|Description||QuantityOnRent|5|QuantityInTransit|0|QuantityReserved|0
Nro|10781|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0023|Description||QuantityOnRent|867|QuantityInTransit|0|QuantityReserved|0
Nro|10782|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANFA-0011|Description||QuantityOnRent|5|QuantityInTransit|0|QuantityReserved|0
Nro|10783|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0002|Description||QuantityOnRent|19|QuantityInTransit|0|QuantityReserved|0
Nro|10784|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0136|Description||QuantityOnRent|45|QuantityInTransit|0|QuantityReserved|0
Nro|10785|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0024|Description||QuantityOnRent|3|QuantityInTransit|0|QuantityReserved|0
Nro|10786|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0117|Description||QuantityOnRent|45|QuantityInTransit|0|QuantityReserved|0
Nro|10787|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-1011|Description||QuantityOnRent|74|QuantityInTransit|0|QuantityReserved|0
Nro|10788|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0002|Description||QuantityOnRent|44|QuantityInTransit|0|QuantityReserved|0
Nro|10789|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0120|Description||QuantityOnRent|338|QuantityInTransit|0|QuantityReserved|0
Nro|10790|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0035|Description||QuantityOnRent|14|QuantityInTransit|0|QuantityReserved|0
Nro|10791|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0005|Description||QuantityOnRent|86|QuantityInTransit|0|QuantityReserved|0
Nro|10792|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0013|Description||QuantityOnRent|225|QuantityInTransit|0|QuantityReserved|0
Nro|10793|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0030|Description||QuantityOnRent|74|QuantityInTransit|0|QuantityReserved|0
Nro|10794|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANFA-0010|Description||QuantityOnRent|15|QuantityInTransit|0|QuantityReserved|0
Nro|10795|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0137|Description||QuantityOnRent|45|QuantityInTransit|0|QuantityReserved|0
Nro|10796|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0549|Description||QuantityOnRent|442|QuantityInTransit|0|QuantityReserved|0
Nro|10797|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-1013|Description||QuantityOnRent|10|QuantityInTransit|0|QuantityReserved|0
Nro|10798|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0020|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10799|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0009|Description||QuantityOnRent|95|QuantityInTransit|0|QuantityReserved|0
Nro|10800|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0021|Description||QuantityOnRent|39|QuantityInTransit|0|QuantityReserved|0
Nro|10801|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0038|Description||QuantityOnRent|317|QuantityInTransit|0|QuantityReserved|0
Nro|10802|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0009|Description||QuantityOnRent|1542|QuantityInTransit|0|QuantityReserved|0
Nro|10803|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0070|Description||QuantityOnRent|32|QuantityInTransit|0|QuantityReserved|0
Nro|10804|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-1000|Description||QuantityOnRent|26|QuantityInTransit|0|QuantityReserved|0
Nro|10805|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0023|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10806|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|SOPV-0001|Description||QuantityOnRent|29|QuantityInTransit|0|QuantityReserved|0
Nro|10807|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0011|Description||QuantityOnRent|229|QuantityInTransit|0|QuantityReserved|0
Nro|10808|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0003|Description||QuantityOnRent|871|QuantityInTransit|0|QuantityReserved|0
Nro|10809|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0066|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10810|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0024|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10811|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CODU-0044|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10812|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-1004|Description||QuantityOnRent|9|QuantityInTransit|0|QuantityReserved|0
Nro|10813|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0029|Description||QuantityOnRent|21|QuantityInTransit|0|QuantityReserved|0
Nro|10814|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0011|Description||QuantityOnRent|7|QuantityInTransit|0|QuantityReserved|0
Nro|10815|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAN-1051|Description||QuantityOnRent|2|QuantityInTransit|0|QuantityReserved|0
Nro|10816|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0024|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10817|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0022|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10818|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0277|Description||QuantityOnRent|13|QuantityInTransit|0|QuantityReserved|0
Nro|10819|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0423|Description||QuantityOnRent|106|QuantityInTransit|0|QuantityReserved|0
Nro|10820|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|EEXT-0005|Description||QuantityOnRent|330|QuantityInTransit|0|QuantityReserved|0
Nro|10821|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CODU-0048|Description||QuantityOnRent|12|QuantityInTransit|0|QuantityReserved|0
Nro|10822|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0046|Description||QuantityOnRent|30|QuantityInTransit|0|QuantityReserved|0
